neuron,t
4709,51.0006
3105,50.9974
86,51.0207
4399,51.0262
7819,51.0286
5472,51.0012
4105,51.0286
5699,51.0378
9179,51.0105
8321,51.022
8714,51.0206
748,51.0206
9102,51.0206
2226,51.0445
3441,51.0286
9024,51.048
4866,51.0392
3498,51.0425
2119,51.0576
2640,51.061
9673,51.063
654,51.1204
8036,51.1079
9596,51.0706
9816,51.0979
3941,51.0976
2749,51.0888
5801,51.0942
3844,51.0945
9905,51.1073
4604,51.1204
167,51.1007
9871,51.1204
509,51.1383
3458,51.1326
5302,51.1215
708,51.1226
8591,51.1339
6422,51.1664
9678,51.1593
5368,51.1607
2387,51.1607
629,51.1689
4464,51.1607
7535,51.1697
6576,51.179
2070,51.2013
9818,51.1739
5701,51.185
2236,51.193
6555,51.2013
6359,51.2106
2567,51.2092
1038,51.2076
692,51.2168
6516,51.2099
9819,51.2423
1342,51.2054
5994,51.2168
1920,51.2158
8142,51.2168
9466,51.2106
4751,51.241
3335,51.2106
5880,51.2168
466,51.2168
23,51.2194
433,51.219
129,51.217
143,51.249
6958,51.2395
1323,51.3129
2276,51.2497
8125,51.2426
9587,51.2526
5266,51.2426
2998,51.2734
6063,51.2877
3970,51.2583
9657,51.2613
8507,51.2613
9666,51.2766
8907,51.2716
3962,51.2882
2346,51.2856
9542,51.2657
4855,51.2896
2214,51.3225
385,51.2944
6962,51.3288
2592,51.3186
7080,51.3225
9424,51.3225
1215,51.3671
9549,51.3338
8662,51.3425
3495,51.3239
3352,51.3412
9831,51.3397
5470,51.3671
4311,51.3388
3264,51.3408
8438,51.3556
7307,51.352
4555,51.364
106,51.3654
7102,51.3527
4824,51.3738
7267,51.3593
8256,51.3671
6815,51.3744
6809,51.4137
6300,51.3713
3846,51.3787
4882,51.3667
9418,51.3795
6526,51.4081
4231,51.3808
1046,51.383
1784,51.4376
7919,51.3957
7330,51.3921
6701,51.451
5250,51.445
4963,51.4315
2067,51.4801
4007,51.443
2001,51.4516
8752,51.4507
1011,51.5009
7775,51.5219
8325,51.4621
6016,51.4986
9783,51.4673
8703,51.4696
7432,51.4665
4566,51.4778
2764,51.5049
8522,51.5396
1863,51.5396
2868,51.4946
9125,51.504
6567,51.4801
8114,51.4895
5519,51.506
2323,51.5
4970,51.4895
243,51.506
7999,51.5006
615,51.5079
4906,51.5184
6474,51.5184
6225,51.5299
9401,51.5184
2351,51.5434
855,51.5299
1266,51.5202
7259,51.5275
2196,51.5484
2285,51.5888
5337,51.5396
2695,51.5819
1427,51.5467
1057,51.5493
7474,51.5476
6527,51.605
9721,51.5672
9490,51.5643
1695,51.5789
1855,51.6127
275,51.6117
2079,51.6024
8715,51.6391
6531,51.6348
128,51.6289
5695,51.6709
9857,51.677
2715,51.6684
8313,51.6568
9745,51.6669
8146,51.6649
5022,51.6799
2753,51.6953
8335,51.683
170,51.7025
4847,51.7145
8349,51.688
1921,51.7066
8094,51.7148
5496,51.7088
8436,51.718
5908,51.7053
1938,51.7283
4197,51.7162
607,51.7054
2904,51.7215
9860,51.7084
919,51.7142
7384,51.7138
4028,51.7186
3011,51.718
2140,51.7391
6743,51.7487
7592,51.7473
3918,51.7413
2201,51.773
3469,51.7459
9014,51.7501
6672,51.7423
561,51.7955
369,51.7978
472,51.8095
6823,51.8016
8793,51.8224
5465,51.8319
9023,51.8134
4172,51.8521
4349,51.8319
7496,51.8487
5226,51.8411
3511,51.876
3914,51.8792
6090,51.8445
4926,51.889
4488,51.8804
7441,51.8475
8298,51.8675
4803,51.8597
6569,51.8995
6100,51.8612
3666,51.885
6524,51.8857
1881,51.889
3130,51.9425
9276,51.9298
7171,51.9157
6194,51.9129
5889,51.9065
7920,51.9271
5797,51.9493
2193,51.9157
4979,51.9268
729,51.9413
8357,51.9428
7548,51.9285
1312,51.9849
3106,51.9413
4935,51.9509
4348,51.9716
7439,51.9606
1810,51.9484
9423,51.9705
3349,51.9749
9919,51.9855
3450,51.9761
8292,51.9916
5447,51.9787
5399,51.9858
75,51.9855
9943,51.9878
1515,51.9916
1622,51.9854
6716,51.9861
4561,51.9835
7723,51.99
1955,51.99
3526,52.0016
7948,51.9937
2497,52.0199
9584,52.0035
6085,52.0252
3272,52.0077
7453,52.006
6546,52.0138
7707,52.0071
5460,52.0162
7719,52.0354
5857,52.0599
2602,52.0113
6813,52.0291
8804,52.0311
6977,52.0352
9955,52.0352
8880,52.0288
1309,52.0318
1487,52.0643
8466,52.0312
8450,52.0428
8272,52.0431
5214,52.0565
2833,52.0393
1039,52.0507
913,52.101
3463,52.0761
9339,52.1149
447,52.0613
4198,52.1149
7134,52.1198
3720,52.0971
8616,52.0741
8391,52.0743
6381,52.1478
6043,52.0899
6876,52.0795
8419,52.1012
4708,52.104
2603,52.0899
1037,52.1012
1606,52.101
7109,52.1012
5464,52.1085
1722,52.121
8330,52.1752
6429,52.121
1866,52.1149
1169,52.1012
9068,52.1412
1350,52.104
1691,52.1218
4516,52.1282
911,52.119
4497,52.1229
1991,52.143
7402,52.1218
3262,52.1198
4725,52.1664
3889,52.1348
6449,52.121
4163,52.1292
7106,52.1344
6378,52.1218
2945,52.1619
323,52.1417
8597,52.1333
6846,52.143
462,52.1519
2072,52.1445
9409,52.1358
7079,52.1615
166,52.1765
1063,52.1444
1859,52.1718
7442,52.19
9271,52.1909
922,52.1655
7324,52.1844
1028,52.1807
7751,52.189
3267,52.1807
621,52.1953
6906,52.1962
2012,52.1768
1894,52.1909
6824,52.2098
4765,52.1997
5843,52.2098
6571,52.2009
4514,52.2098
8948,52.2073
4041,52.2061
8355,52.2217
5630,52.2098
2307,52.2098
2326,52.2277
1105,52.2098
9924,52.2224
9242,52.2338
5789,52.2319
930,52.3057
2094,52.2217
4010,52.2441
3045,52.2304
2664,52.223
3564,52.2502
3013,52.2304
3065,52.2269
1812,52.2311
6831,52.2683
903,52.2896
1960,52.2311
8593,52.276
5572,52.2502
6584,52.2664
5868,52.263
7385,52.2725
889,52.2619
5039,52.2623
8527,52.2924
8711,52.2619
2230,52.2626
8350,52.2623
1137,52.2945
8411,52.3261
2294,52.2809
994,52.2727
2666,52.3226
1977,52.2945
8806,52.2803
6117,52.311
752,52.2953
9299,52.2896
4365,52.3085
8910,52.3077
1424,52.2945
9696,52.2945
1294,52.2997
1343,52.315
8475,52.3491
1030,52.3362
9528,52.3243
2805,52.315
872,52.3464
1602,52.3313
8193,52.3491
6007,52.3448
5466,52.4019
3211,52.3491
3550,52.3572
5282,52.3662
4315,52.3809
7430,52.3814
3255,52.3606
3977,52.3772
9667,52.3813
6789,52.3675
3031,52.3752
8435,52.4028
5822,52.4152
1980,52.3926
8078,52.3895
7293,52.3791
1540,52.3935
7009,52.4157
6096,52.3863
7172,52.4019
3779,52.4357
4850,52.4014
5457,52.4353
7969,52.4017
6707,52.4019
7757,52.3991
8557,52.4152
6044,52.4019
8116,52.4028
4533,52.4147
3682,52.4133
3028,52.413
1963,52.4203
1723,52.4313
8821,52.4228
2058,52.414
5683,52.4413
2449,52.4228
2956,52.4204
4908,52.4258
1302,52.4228
2235,52.447
8287,52.4362
6402,52.4534
8649,52.4632
2271,52.4678
1895,52.4474
7273,52.4436
9105,52.4632
3497,52.447
4565,52.4585
8480,52.4597
7024,52.4457
6446,52.4442
4776,52.447
4601,52.4893
5020,52.452
9685,52.4474
5762,52.4491
4148,52.4574
5034,52.4853
4169,52.4798
6219,52.499
4755,52.4773
1782,52.4733
1927,52.4621
4473,52.4784
6060,52.4862
9035,52.5006
8439,52.5006
5343,52.5415
477,52.5112
9873,52.5006
9876,52.4925
9688,52.4862
9479,52.4832
2758,52.486
6021,52.4862
4254,52.4964
9736,52.5111
1719,52.5286
9691,52.5006
3434,52.5286
7872,52.5012
378,52.5006
659,52.5012
3802,52.5012
2390,52.5207
6154,52.5048
8327,52.5066
999,52.5206
391,52.5105
1065,52.504
2005,52.5107
7674,52.5286
7008,52.5189
5431,52.5286
6207,52.5494
8553,52.5147
5227,52.5186
1296,52.5207
727,52.5286
6406,52.5207
3341,52.5286
2416,52.5262
3053,52.5456
5064,52.5286
9785,52.5392
7821,52.5556
4756,52.5576
905,52.5463
4354,52.5376
6500,52.5305
5871,52.5445
3854,52.5392
5781,52.5559
3344,52.5945
2649,52.5872
1041,52.561
280,52.5576
7305,52.5578
5109,52.5697
9913,52.5795
3552,52.6222
6039,52.5894
5687,52.5942
5135,52.5888
9229,52.5831
3416,52.5976
6468,52.5942
8724,52.5992
9859,52.5945
1083,52.6352
94,52.5975
4480,52.6204
3430,52.6328
7095,52.6448
3969,52.6386
1654,52.6607
6388,52.6602
1609,52.6607
2840,52.6645
3202,52.6728
6549,52.7099
9566,52.6697
6918,52.7426
311,52.6765
8978,52.679
1125,52.679
597,52.6933
9647,52.7013
9605,52.7054
7469,52.685
4320,52.6917
5183,52.6988
5230,52.7013
7856,52.7016
6146,52.7092
3726,52.7076
7083,52.698
9463,52.7099
5331,52.7013
6635,52.7047
5883,52.7106
9457,52.7075
667,52.7099
9089,52.7106
5939,52.7168
6868,52.7168
7543,52.727
4959,52.772
2792,52.717
5953,52.7194
3579,52.7274
6614,52.7395
715,52.7252
158,52.7497
1874,52.7365
1533,52.7395
6752,52.741
8528,52.7944
4463,52.7457
6874,52.7882
6232,52.8186
4106,52.7918
5057,52.801
3895,52.7896
1253,52.8194
3930,52.8186
3586,52.8527
365,52.8193
1220,52.8297
5283,52.8412
173,52.8239
1511,52.8239
8221,52.8288
1481,52.8408
376,52.8451
8093,52.8424
3241,52.8713
3169,52.8388
2032,52.8412
7947,52.8671
7880,52.8713
2784,52.852
1821,52.8712
7740,52.856
1084,52.8635
8501,52.8626
3982,52.8787
6180,52.8787
1223,52.8671
9638,52.8808
4051,52.8744
7490,52.8921
6230,52.8839
4793,52.9137
2435,52.8787
6967,52.8957
5507,52.9315
5901,52.8808
7878,52.9086
3824,52.8988
9726,52.9017
4420,52.9137
7180,52.9395
5233,52.9077
7387,52.9583
6671,52.924
4366,52.945
4436,52.9665
8679,52.9345
3439,52.9429
7506,52.945
1472,52.945
8117,52.9759
8089,52.9724
48,52.98
1354,52.9817
1025,52.9753
2504,52.9801
7468,52.9859
8512,52.9801
1328,52.9824
8550,52.9934
7346,53.0009
3615,52.9946
9886,52.9994
8829,53.0006
3394,53.0098
7663,53.006
2272,53.006
2060,53.0447
1978,53.0091
177,53.0049
9166,53.0202
6833,53.0079
408,53.0184
5556,53.0299
993,53.0202
7097,53.0202
2908,53.0809
8750,53.0363
5260,53.0434
8253,53.0311
4290,53.0484
4740,53.0434
2639,53.0434
9880,53.0595
5679,53.0888
537,53.0684
1159,53.0881
7179,53.0713
342,53.073
7213,53.0819
9270,53.088
7431,53.0926
7081,53.0908
1507,53.105
2733,53.151
5089,53.103
99,53.105
4277,53.1205
9972,53.1127
2361,53.1274
8175,53.1954
2930,53.1183
7437,53.1451
149,53.1414
4388,53.1515
1067,53.1348
5478,53.1543
6658,53.1592
7907,53.1527
4595,53.1738
5922,53.176
1829,53.1612
7084,53.1799
5959,53.2005
6311,53.1743
5983,53.1709
2495,53.1998
440,53.1817
9614,53.1795
5361,53.1799
1934,53.1862
923,53.194
3047,53.2138
1891,53.1899
1444,53.2025
6936,53.2025
2392,53.2043
9363,53.2145
5532,53.2413
1956,53.2054
7854,53.2142
9950,53.2391
3142,53.2324
4578,53.2162
114,53.2142
2476,53.2145
4176,53.2227
2264,53.2189
285,53.2391
7658,53.2172
7961,53.2382
364,53.2391
2472,53.2473
5813,53.2302
9507,53.2487
5778,53.2955
6749,53.2459
471,53.2473
6191,53.2812
4775,53.2838
8611,53.2899
5830,53.2489
1630,53.2955
801,53.273
892,53.3319
2562,53.3016
2262,53.3319
4451,53.2955
3451,53.2925
8731,53.2902
877,53.2895
1404,53.2978
4127,53.3018
6771,53.3016
5839,53.2993
4737,53.3024
1761,53.3016
9131,53.3095
5596,53.3529
8057,53.3319
3442,53.3247
1072,53.3325
9583,53.3229
5828,53.3554
8779,53.3319
4322,53.3319
2206,53.3319
3544,53.3445
9441,53.385
1928,53.3429
8848,53.3445
8473,53.3463
2035,53.3804
8747,53.3523
5376,53.3487
6801,53.3633
2776,53.3995
5360,53.3565
2502,53.3687
3671,53.3708
4293,53.3752
2358,53.382
4029,53.3995
6448,53.3658
7600,53.376
5402,53.4371
5241,53.385
1655,53.389
4332,53.386
9522,53.3871
6195,53.385
5157,53.389
457,53.3835
9301,53.3857
5783,53.4157
8841,53.4129
9390,53.4024
7678,53.4484
2957,53.4127
522,53.4157
3140,53.4157
1854,53.4136
9874,53.4129
187,53.4157
4089,53.4157
8736,53.4256
8538,53.4413
5441,53.4268
2114,53.4245
9178,53.4157
7704,53.4285
1666,53.4271
6347,53.4761
1775,53.4268
4534,53.4529
2220,53.4271
52,53.4285
857,53.4413
3326,53.4484
9997,53.4484
9218,53.4386
8018,53.4365
4796,53.4787
2975,53.4509
6392,53.49
5873,53.4484
6463,53.4413
7339,53.4493
1227,53.4509
4886,53.4901
4385,53.4519
9976,53.4606
661,53.4493
1315,53.4792
2811,53.4531
2010,53.4525
5583,53.4787
5107,53.4684
305,53.4749
3716,53.4716
4993,53.4761
4821,53.4818
1119,53.4854
6339,53.4835
2823,53.4781
8414,53.4854
2831,53.4749
5934,53.49
4627,53.4785
2593,53.4766
6887,53.49
4977,53.49
3580,53.4791
6119,53.4855
4071,53.4916
1336,53.4796
642,53.4837
215,53.4848
8819,53.4854
3840,53.49
3603,53.486
6674,53.5048
6156,53.4861
4377,53.49
3555,53.4937
8937,53.4937
6051,53.5077
5485,53.5016
5029,53.4916
3185,53.4982
1760,53.5054
2891,53.5352
8358,53.5077
7714,53.5016
9648,53.5003
3628,53.5022
8191,53.5507
6277,53.5726
3490,53.5362
5827,53.5252
861,53.5136
7805,53.5354
9501,53.5318
6026,53.5128
3265,53.5257
9225,53.5354
4218,53.5354
1353,53.5613
3705,53.5613
1061,53.5354
8568,53.5352
3371,53.5456
3992,53.5429
7220,53.5393
2858,53.5899
3604,53.561
3674,53.5565
624,53.559
2297,53.5795
6613,53.5669
4644,53.6085
386,53.619
1753,53.601
2074,53.6011
6520,53.5998
8107,53.5977
5800,53.6066
197,53.6062
3102,53.604
8595,53.6113
983,53.6145
65,53.6105
3811,53.619
3159,53.6229
1120,53.6149
8176,53.6218
9034,53.6229
4242,53.6218
4057,53.6218
5458,53.619
6264,53.621
8680,53.6218
3397,53.624
9594,53.6292
7790,53.6772
6935,53.6295
5411,53.7098
2498,53.6444
253,53.6236
3796,53.6462
2506,53.6344
9410,53.6266
3934,53.6282
2499,53.6307
1809,53.6382
9483,53.6422
4338,53.6631
9923,53.65
5094,53.7098
9901,53.6444
9621,53.6442
8353,53.6451
4658,53.6609
1982,53.6525
9,53.6619
388,53.6619
4836,53.6858
8023,53.6768
7091,53.6695
4378,53.6664
165,53.6655
5704,53.699
7806,53.6684
7073,53.6768
1993,53.7098
8726,53.6718
1467,53.6718
664,53.69
130,53.7311
9157,53.6844
7573,53.6827
1043,53.6768
9170,53.6768
8015,53.6774
6247,53.6909
5905,53.6807
8291,53.6909
3075,53.6807
7344,53.6844
5490,53.6899
5448,53.69
2735,53.6826
1678,53.6962
8544,53.6953
2283,53.7098
8972,53.6926
8774,53.6909
1272,53.695
84,53.7098
1383,53.7061
7703,53.7052
4404,53.7098
8661,53.7098
1583,53.7098
976,53.7089
8266,53.6997
7360,53.7029
5124,53.7009
3940,53.7061
7026,53.7098
5053,53.7217
717,53.7098
4716,53.7098
5414,53.7098
9296,53.7098
2218,53.7098
9573,53.7217
7807,53.7275
7519,53.7233
6980,53.7269
5856,53.7217
1331,53.7304
303,53.7178
5350,53.7388
3098,53.7277
1966,53.7277
8520,53.735
9074,53.7311
7141,53.7652
5947,53.7304
4842,53.7502
7784,53.7311
5258,53.7727
4546,53.7433
2660,53.7701
1036,53.7502
8499,53.7357
2019,53.7502
3948,53.7683
7388,53.7457
4686,53.7563
3938,53.7827
5637,53.7683
4612,53.7679
1401,53.7626
9850,53.7727
2918,53.7622
3215,53.7727
28,53.7623
6440,53.7945
5602,53.7993
1884,53.763
9095,53.7664
1862,53.7664
545,53.7725
360,53.7896
7502,53.8085
8263,53.7896
3046,53.7842
2730,53.7945
4180,53.7809
2939,53.7848
1690,53.7945
265,53.7809
3364,53.7809
9854,53.7997
7271,53.7891
1876,53.8057
7564,53.7886
5685,53.7896
4940,53.7945
6209,53.7945
5006,53.7963
4262,53.8016
6927,53.8057
3557,53.8463
1826,53.8226
9742,53.8313
9210,53.8226
8813,53.815
5072,53.8362
3971,53.82
4913,53.8206
4048,53.8926
3793,53.8572
8395,53.8372
2131,53.8464
4943,53.8491
337,53.8424
2955,53.8313
4696,53.8464
5755,53.8373
2345,53.8448
9870,53.8363
5059,53.8512
5336,53.8576
3103,53.8464
1893,53.9132
3777,53.9014
638,53.8745
1619,53.8606
6856,53.8772
2985,53.8752
3704,53.8849
3752,53.8863
425,53.8777
650,53.888
4004,53.8752
2521,53.8809
8286,53.8897
6720,53.8922
6481,53.8809
570,53.9157
2820,53.8791
4384,53.9019
2301,53.8814
1659,53.8922
7808,53.8935
4945,53.8935
3437,53.8926
9086,53.8991
6157,53.9019
7903,53.8935
4155,53.9017
1477,53.8993
2080,53.9045
9227,53.9019
5516,53.9019
981,53.9019
9590,53.9457
3232,53.9058
2462,53.914
7262,53.9141
9007,53.9157
3830,53.914
8772,53.9313
6525,53.9147
9810,53.9147
9842,53.9167
9373,53.9436
4594,53.9314
4395,53.9204
3715,53.9413
750,53.9414
5374,53.922
4389,53.9234
4674,53.9313
4120,53.947
2872,53.9409
8643,53.947
8646,53.947
174,53.9357
9026,53.9357
1598,53.9773
8031,53.9413
6274,53.9451
4253,53.947
5216,53.9534
623,53.9474
1969,53.9585
278,53.947
4246,53.952
3257,53.9491
1143,53.952
3701,53.9534
2073,53.952
3235,53.9733
6393,53.9557
345,53.9574
3470,53.9767
4022,53.9555
7650,53.9603
9394,53.976
8996,53.9611
8177,53.9733
4969,53.9678
8811,54.0012
5306,53.9855
5066,53.9968
5729,53.9773
6903,53.9795
5128,53.9893
4602,53.9862
4800,53.9862
876,53.9853
7505,54.0107
7607,53.999
7016,53.9865
5951,53.9964
5619,53.9893
2062,53.9893
6573,54.061
1781,53.9904
3302,54.0052
1277,54.0182
2095,54.0206
8601,54.0134
5966,54.0107
2682,54.0147
5335,54.0189
6834,54.0189
5540,54.0206
4416,54.0371
9509,54.0241
7335,54.0286
1698,54.0262
8739,54.0463
576,54.0286
4433,54.0286
9664,54.0375
9378,54.0576
7152,54.0418
6420,54.0445
4907,54.0383
2563,54.0576
304,54.041
9494,54.0578
2289,54.0305
7473,54.0463
57,54.0443
9381,54.0463
2690,54.0463
8816,54.0456
4279,54.0576
3428,54.0975
3152,54.0521
9422,54.0556
7798,54.0556
4579,54.0578
6290,54.0494
50,54.0578
3243,54.0975
9235,54.0603
3227,54.0739
7458,54.0576
6991,54.1332
4736,54.0681
201,54.0634
3582,54.0667
1307,54.0848
4161,54.0942
2181,54.0976
6966,54.0736
2017,54.0894
3521,54.0976
361,54.1427
6405,54.1067
4587,54.1048
1251,54.0975
1236,54.1077
112,54.1125
3563,54.1645
1377,54.1295
4162,54.1352
3173,54.1386
634,54.1701
9500,54.1632
8228,54.1607
6560,54.1562
6780,54.1728
812,54.1607
7809,54.185
7632,54.1607
1551,54.1607
2626,54.1661
5578,54.1933
9347,54.1728
5990,54.2016
3963,54.194
4508,54.1933
9447,54.2016
8430,54.1821
8859,54.1845
3534,54.1791
4362,54.2146
8531,54.1933
8341,54.2013
4421,54.193
5824,54.1996
2315,54.2057
8150,54.2074
7486,54.2457
8509,54.2168
7067,54.2106
4471,54.2326
2190,54.2076
7053,54.2106
8874,54.2472
8783,54.217
3325,54.2201
4431,54.2274
1091,54.217
6175,54.2272
2328,54.227
1301,54.2278
134,54.2477
3014,54.2274
504,54.235
3480,54.2395
2645,54.2395
3300,54.2497
4879,54.2426
6094,54.2395
2383,54.2389
8625,54.2426
8588,54.272
5267,54.2578
3583,54.2542
343,54.2882
8563,54.2457
7559,54.2616
2400,54.2518
3976,54.272
9193,54.2567
747,54.3074
2194,54.2588
6710,54.2731
6130,54.301
3906,54.272
7401,54.2918
7261,54.2916
6535,54.2861
4894,54.3186
5732,54.301
3388,54.2896
6842,54.301
3144,54.3239
223,54.3186
5961,54.3297
9248,54.3412
4455,54.3239
3317,54.3239
9119,54.3286
9173,54.3147
5898,54.3268
5590,54.3406
2843,54.3712
4227,54.3243
2724,54.3319
2461,54.3268
6488,54.3408
2554,54.3544
6758,54.3614
1997,54.3384
9939,54.3457
3737,54.3412
709,54.3451
6512,54.3808
9998,54.352
9616,54.352
6375,54.3527
9563,54.3434
7763,54.3671
8200,54.3713
9632,54.356
8999,54.3992
6591,54.3635
6387,54.3713
842,54.3671
8201,54.3583
3597,54.3796
3071,54.3741
5710,54.3694
9050,54.3794
7224,54.3713
3606,54.3744
9150,54.3808
7363,54.3839
5504,54.3787
960,54.3804
2303,54.3957
4675,54.3787
9425,54.3787
7780,54.3972
6070,54.3787
2854,54.3787
670,54.3808
8170,54.3921
5418,54.3826
5092,54.4236
4016,54.3937
1725,54.3957
519,54.3839
7572,54.4016
4745,54.3909
5323,54.3918
4345,54.3921
4619,54.3934
3305,54.403
1058,54.408
7449,54.3988
9800,54.4086
111,54.4077
4618,54.4086
3831,54.4137
9701,54.4583
7158,54.4143
8045,54.4103
973,54.4137
1780,54.4149
4862,54.4139
4300,54.424
745,54.445
6883,54.4312
1322,54.4429
7885,54.4374
6588,54.4714
3898,54.4583
6074,54.4753
3063,54.4965
1680,54.5049
9835,54.4684
6501,54.5049
5503,54.4521
3749,54.4665
2540,54.4657
7875,54.4665
5049,54.4665
2237,54.4801
6014,54.48
4946,54.4624
9679,54.4753
6236,54.4859
4600,54.4665
6511,54.506
5468,54.4824
5103,54.4859
643,54.4946
228,54.4821
9255,54.4803
9661,54.4888
912,54.4859
489,54.5217
2679,54.506
3476,54.4993
9954,54.5013
4012,54.5172
3225,54.5019
8307,54.5049
2847,54.5134
891,54.5264
1771,54.5098
9262,54.5091
7993,54.5098
4873,54.5202
4559,54.5202
1979,54.5132
5681,54.5415
5564,54.5202
6413,54.5678
5327,54.5434
6366,54.5378
5803,54.5919
4887,54.5622
9646,54.5484
7509,54.5434
7737,54.5708
7491,54.5473
7274,54.5469
2609,54.5568
32,54.6469
1906,54.5985
9001,54.5699
2549,54.5627
5863,54.5809
1992,54.5819
2800,54.5832
1563,54.605
1455,54.5888
6875,54.5748
8706,54.5819
8958,54.5809
3987,54.5941
3097,54.5881
7657,54.5888
9209,54.5918
3842,54.5978
6995,54.6113
4119,54.6064
6143,54.6257
6139,54.6204
3853,54.6183
8833,54.603
8956,54.6543
8024,54.6183
1049,54.6101
7831,54.605
8038,54.6079
746,54.6177
2875,54.6205
2118,54.6205
9903,54.6592
5032,54.6205
8539,54.6467
9428,54.6205
7933,54.6451
147,54.6295
6452,54.622
3315,54.6543
518,54.6414
4301,54.6543
5309,54.6515
5449,54.6285
2006,54.6998
3444,54.6527
1410,54.7005
7578,54.6414
6275,54.6543
8940,54.651
4027,54.6704
5817,54.6592
3669,54.6738
4724,54.6592
4170,54.651
2255,54.6508
3334,54.651
3636,54.6592
8968,54.6799
5861,54.6715
206,54.6543
6345,54.6738
3374,54.6608
5251,54.6709
1820,54.6709
105,54.6629
6469,54.6756
3999,54.6709
8481,54.6899
9514,54.676
3877,54.6745
8058,54.6789
4839,54.6972
3644,54.7032
7280,54.6836
4812,54.6799
3700,54.7138
373,54.6817
7816,54.7054
6692,54.694
3248,54.6899
7861,54.7054
5808,54.7014
4767,54.6973
1145,54.7043
5520,54.6899
4699,54.7025
3223,54.7054
4203,54.7213
2914,54.6959
5237,54.6998
5665,54.7005
751,54.7043
9103,54.7025
1108,54.7025
9718,54.7124
8213,54.7104
2942,54.7043
9333,54.7054
6174,54.7391
7047,54.7189
3328,54.7142
2673,54.7075
1904,54.7142
8614,54.7307
77,54.7227
3624,54.7145
4101,54.7142
1803,54.7324
2769,54.7145
9883,54.7324
6055,54.7219
4989,54.716
4014,54.7473
3529,54.7227
7455,54.7189
6493,54.7189
4648,54.7162
2814,54.7351
4267,54.721
4697,54.7172
1480,54.7227
5326,54.7727
2332,54.7249
5206,54.7489
3198,54.7227
486,54.7302
9809,54.7206
4549,54.7325
6382,54.7459
9375,54.7288
3096,54.7361
368,54.7302
3797,54.7377
7896,54.7391
4660,54.7382
3861,54.7324
31,54.7428
269,54.7632
7964,54.7473
5594,54.7331
2736,54.7399
8853,54.7892
4321,54.7838
9851,54.7407
4523,54.7718
741,54.7413
694,54.7459
6165,54.7548
2654,54.7401
6279,54.7538
3072,54.773
9625,54.7549
2537,54.7467
4524,54.7441
8963,54.773
7900,54.7622
7729,54.75
7970,54.7895
5445,54.7993
926,54.7713
6696,54.7586
2806,54.8162
1109,54.7589
2233,54.7585
2819,54.7652
3474,54.8024
5095,54.7926
5395,54.7589
1420,54.7587
1986,54.7841
4941,54.7608
6976,54.7825
4484,54.7812
7338,54.7809
3184,54.7842
2469,54.773
6155,54.773
7905,54.7739
538,54.7955
7478,54.8325
5588,54.7812
7197,54.7838
5127,54.7955
9945,54.7886
9192,54.794
8540,54.8023
5923,54.8247
6782,54.7955
5,54.7925
4397,54.8016
6376,54.7955
1092,54.7955
405,54.8016
8365,54.7977
7264,54.7989
1798,54.8016
321,54.8201
7642,54.7993
7465,54.7993
3849,54.8304
2548,54.7993
444,54.8016
3851,54.7984
5795,54.8319
4772,54.8016
8765,54.8152
8364,54.8293
4536,54.8018
1870,54.8249
1162,54.8445
4325,54.8056
479,54.8027
103,54.8325
8686,54.8319
5747,54.8247
3291,54.8244
1451,54.8216
918,54.8319
87,54.8174
7116,54.8319
6082,54.8319
2198,54.8319
3088,54.8487
8846,54.8487
8432,54.8633
3670,54.8325
3383,54.8445
3253,54.8372
3165,54.8449
1300,54.8445
887,54.8429
9764,54.8529
2523,54.8529
2115,54.8565
7087,54.8527
529,54.8562
6490,54.8445
6008,54.8633
559,54.8445
9354,54.8452
5807,54.8554
7390,54.886
1433,54.8518
8484,54.8554
6542,54.8658
6200,54.8687
9656,54.8658
7884,54.882
1207,54.864
2450,54.8873
7622,54.8658
2215,54.8752
1457,54.8713
8796,54.885
7195,54.882
5577,54.889
4228,54.885
3619,54.8774
3332,54.8718
2270,54.8688
9399,54.8713
6916,54.8682
7612,54.8793
8855,54.882
1174,54.8804
4415,54.8755
2266,54.9136
1414,54.886
1032,54.885
9759,54.9207
8054,54.885
7588,54.885
8329,54.8958
6050,54.8859
5154,54.885
1852,54.9271
503,54.8835
9085,54.889
5865,54.9019
5744,54.8995
5318,54.8891
